Edge ID,Start Node,Start Name,Start Coordinates,End Node,End Name,End Coordinates,distance_km,system_ID,start_point_idx,end_point_idx
grid_15.0_-23.4-pt_14.7319_-17.4572,grid_15.0_-23.4,grid_15.0_-23.4,"(-23.4, 15.0)",pt_14.7319_-17.4572,"Dakar, Senegal","(-17.4572, 14.7319)",640.2155162467732,2000.5,133,136
pt_-3.7275_-38.5275-grid_-4.0_-28.5,pt_-3.7275_-38.5275,"Fortaleza, Brazil","(-38.5275, -3.7275)",grid_-4.0_-28.5,grid_-4.0_-28.5,"(-28.5, -4.0)",1114.1360236951464,2000.5,137,130
pt_28.0457_-16.5372-grid_28.2_-17.0,pt_28.0457_-16.5372,"El Medano, nan","(-16.5372, 28.0457)",grid_28.2_-17.0,grid_28.2_-17.0,"(-17.0, 28.2)",48.57911410642084,2000.5,138,134
pt_60.1708_24.9375-pt_60.4667_26.9458,pt_60.1708_24.9375,"Helsinki, Finland","(24.9375, 60.1708)",pt_60.4667_26.9458,"Kotka, Finland","(26.9458, 60.4667)",115.77133345308886,2000.6,139,140
pt_59.806618_28.494532-pt_60.4667_26.9458,pt_59.806618_28.494532,"Logi, Russia","(28.494532, 59.806618)",pt_60.4667_26.9458,"Kotka, Finland","(26.9458, 60.4667)",113.19955917069004,2000.6,141,140
pt_43.2114_27.9111-grid_44.6_31.1,pt_43.2114_27.9111,"Varna, Bulgaria","(27.9111, 43.2114)",grid_44.6_31.1,grid_44.6_31.1,"(31.1, 44.6)",299.01456997932223,2000.7,142,143
grid_44.6_31.1-pt_46.4775_30.7326,grid_44.6_31.1,grid_44.6_31.1,"(31.1, 44.6)",pt_46.4775_30.7326,"Odessa, Ukraine","(30.7326, 46.4775)",210.63277240471777,2000.7,143,144
pt_44.7167_37.7667-grid_44.6_31.1,pt_44.7167_37.7667,"Novorossijsk, Russia","(37.7667, 44.7167)",grid_44.6_31.1,grid_44.6_31.1,"(31.1, 44.6)",528.7738782865985,2000.7,145,143
pt_26.011201_-80.14949-pt_25.0781_-77.3386,pt_26.011201_-80.14949,"Hollywood, United States","(-80.1494901, 26.0112014)",pt_25.0781_-77.3386,"Nassau, nan","(-77.3386, 25.0781)",300.80452069781995,2001.11,146,147
pt_11.5442_-72.9069-pt_11.7167_-70.1833,pt_11.5442_-72.9069,"Rio Hacha, Colombia","(-72.9069, 11.5442)",pt_11.7167_-70.1833,"Punto Fijo, Venezuela","(-70.1833, 11.7167)",297.6162439688467,2001.11,148,149
pt_10.4236_-75.5253-pt_11.5442_-72.9069,pt_10.4236_-75.5253,"Cartagena, Colombia","(-75.5253, 10.4236)",pt_11.5442_-72.9069,"Rio Hacha, Colombia","(-72.9069, 11.5442)",311.86048840625045,2001.11,150,148
pt_10.4236_-75.5253-pt_9.13_-77.93,pt_10.4236_-75.5253,"Cartagena, Colombia","(-75.5253, 10.4236)",pt_9.13_-77.93,"Ustupo, Panama","(-77.93, 9.13)",300.12256947715963,2001.11,150,151
pt_9.443_-79.7545-pt_9.13_-77.93,pt_9.443_-79.7545,"Maria Chiquita, Panama","(-79.7545, 9.443)",pt_9.13_-77.93,"Ustupo, Panama","(-77.93, 9.13)",203.42484109660464,2001.11,152,151
pt_10.0022_-83.084-pt_9.443_-79.7545,pt_10.0022_-83.084,"Puerto Limon, Costa Rica","(-83.084, 10.0022)",pt_9.443_-79.7545,"Maria Chiquita, Panama","(-79.7545, 9.443)",370.54507843963114,2001.11,153,152
pt_10.0022_-83.084-pt_12.0131_-83.7649,pt_10.0022_-83.084,"Puerto Limon, Costa Rica","(-83.084, 10.0022)",pt_12.0131_-83.7649,"Bluefields, Nicaragua","(-83.7649, 12.0131)",234.55072106625238,2001.11,153,154
pt_12.0131_-83.7649-pt_14.0297_-83.3833,pt_12.0131_-83.7649,"Bluefields, Nicaragua","(-83.7649, 12.0131)",pt_14.0297_-83.3833,"Puerto Cabezas, Nicaragua","(-83.3833, 14.0297)",226.90527007126613,2001.11,154,155
pt_14.0297_-83.3833-pt_15.2664_-83.7725,pt_14.0297_-83.3833,"Puerto Cabezas, Nicaragua","(-83.3833, 14.0297)",pt_15.2664_-83.7725,"Puerto Lempira, Honduras","(-83.7725, 15.2664)",143.11388026348732,2001.11,155,156
pt_15.2664_-83.7725-pt_15.9186_-85.9533,pt_15.2664_-83.7725,"Puerto Lempira, Honduras","(-83.7725, 15.2664)",pt_15.9186_-85.9533,"Trujillo, Honduras","(-85.9533, 15.9186)",244.7665207672195,2001.11,156,157
pt_15.8514_-87.9427-pt_15.9186_-85.9533,pt_15.8514_-87.9427,"Puerto Cortes, Honduras","(-87.9427, 15.8514)",pt_15.9186_-85.9533,"Trujillo, Honduras","(-85.9533, 15.9186)",213.1844869911477,2001.11,158,157
pt_25.0781_-77.3386-pt_24.435324_-75.536051,pt_25.0781_-77.3386,"Nassau, nan","(-77.3386, 25.0781)",pt_24.435324_-75.536051,"Cat Island, nan","(-75.536051, 24.435324)",195.73059516384816,2001.11,147,159
pt_15.73_-88.6-pt_15.8514_-87.9427,pt_15.73_-88.6,"Puerto Barrios, Guatemala","(-88.6, 15.73)",pt_15.8514_-87.9427,"Puerto Cortes, Honduras","(-87.9427, 15.8514)",71.69620655753623,2001.11,160,158
pt_15.73_-88.6-pt_17.4986_-88.1886,pt_15.73_-88.6,"Puerto Barrios, Guatemala","(-88.6, 15.73)",pt_17.4986_-88.1886,"Belize City, nan","(-88.1886, 17.4986)",200.5841986888041,2001.11,160,161
pt_17.4986_-88.1886-pt_20.2175_-87.4627,pt_17.4986_-88.1886,"Belize City, nan","(-88.1886, 17.4986)",pt_20.2175_-87.4627,"Tulum, Mexico","(-87.4627, 20.2175)",310.52373031201637,2001.11,161,162
pt_20.2175_-87.4627-pt_21.1614_-86.8248,pt_20.2175_-87.4627,"Tulum, Mexico","(-87.4627, 20.2175)",pt_21.1614_-86.8248,"Cancun , Mexico","(-86.8248, 21.1614)",123.84392085699574,2001.11,162,163
pt_21.1614_-86.8248-pt_25.9303_-80.1697,pt_21.1614_-86.8248,"Cancun , Mexico","(-86.8248, 21.1614)",pt_25.9303_-80.1697,"North Miami Beach, United States","(-80.1697, 25.9303)",860.3547681444269,2001.11,163,164
pt_22.685583_-74.185642-pt_24.435324_-75.536051,pt_22.685583_-74.185642,"Crooked Island, nan","(-74.185642, 22.685583)",pt_24.435324_-75.536051,"Cat Island, nan","(-75.536051, 24.435324)",237.82127421835222,2001.11,165,159
pt_21.779512_-72.225489-pt_22.685583_-74.185642,pt_21.779512_-72.225489,"Providenciales, nan","(-72.225489, 21.779512)",pt_22.685583_-74.185642,"Crooked Island, nan","(-74.185642, 22.685583)",225.61079966848808,2001.11,166,165
pt_19.7958_-70.6944-pt_21.779512_-72.225489,pt_19.7958_-70.6944,"Puerto Plata, Dominican Republic","(-70.6944, 19.7958)",pt_21.779512_-72.225489,"Providenciales, nan","(-72.225489, 21.779512)",271.3737017186279,2001.11,167,166
pt_19.7958_-70.6944-pt_18.5586_-68.3694,pt_19.7958_-70.6944,"Puerto Plata, Dominican Republic","(-70.6944, 19.7958)",pt_18.5586_-68.3694,"Punta Cana, Dominican Republic","(-68.3694, 18.5586)",280.27323994661384,2001.11,167,168
pt_18.4653_-66.1167-pt_18.5586_-68.3694,pt_18.4653_-66.1167,"San Juan, Puerto Rico","(-66.1167, 18.4653)",pt_18.5586_-68.3694,"Punta Cana, Dominican Republic","(-68.3694, 18.5586)",238.09673112848105,2001.11,169,168
pt_18.4653_-66.1167-pt_12.108_-68.935,pt_18.4653_-66.1167,"San Juan, Puerto Rico","(-66.1167, 18.4653)",pt_12.108_-68.935,"Willemstad, nan","(-68.935, 12.108)",765.7387967403732,2001.11,169,170
pt_11.7167_-70.1833-pt_12.108_-68.935,pt_11.7167_-70.1833,"Punto Fijo, Venezuela","(-70.1833, 11.7167)",pt_12.108_-68.935,"Willemstad, nan","(-68.935, 12.108)",142.70961490835745,2001.11,149,170
pt_22.3124_114.175294-pt_25.154089_121.392922,pt_22.3124_114.175294,"nan, Hong Kong","(114.175294, 22.3124)",pt_25.154089_121.392922,"Pa Li, Taiwan","(121.392922, 25.154089)",800.2065653697626,2001.15,171,172
pt_25.154089_121.392922-pt_36.83459_126.194528,pt_25.154089_121.392922,"Pa Li, Taiwan","(121.392922, 25.154089)",pt_36.83459_126.194528,"Shindu Ri, South Korea","(126.19452832107433, 36.834590003953686)",1373.2688424920275,2001.15,172,173
pt_36.385565_140.616861-pt_36.83459_126.194528,pt_36.385565_140.616861,"Ajigaura, Japan","(140.616861, 36.385565)",pt_36.83459_126.194528,"Shindu Ri, South Korea","(126.19452832107433, 36.834590003953686)",1290.0190980660707,2001.15,174,173
pt_34.3282_136.8297-pt_36.385565_140.616861,pt_34.3282_136.8297,"Shima, Japan","(136.8297, 34.3282)",pt_36.385565_140.616861,"Ajigaura, Japan","(140.616861, 36.385565)",412.96460877186007,2001.15,175,174
pt_34.3282_136.8297-pt_25.154089_121.392922,pt_34.3282_136.8297,"Shima, Japan","(136.8297, 34.3282)",pt_25.154089_121.392922,"Pa Li, Taiwan","(121.392922, 25.154089)",1803.134517460679,2001.15,175,172
pt_34.3282_136.8297-pt_34.95_139.95,pt_34.3282_136.8297,"Shima, Japan","(136.8297, 34.3282)",pt_34.95_139.95,"Chikura, Japan","(139.95, 34.95)",294.2752245320086,2001.16,176,177
pt_14.352874_120.789294-pt_22.3124_114.175294,pt_14.352874_120.789294,"Capipisa, Philippines","(120.789294, 14.352874)",pt_22.3124_114.175294,"nan, Hong Kong","(114.175294, 22.3124)",1124.2140865949598,2001.16,178,179
pt_35.172971_129.071611-pt_34.3282_136.8297,pt_35.172971_129.071611,"Pusan, South Korea","(129.071611, 35.172971)",pt_34.3282_136.8297,"Shima, Japan","(136.8297, 34.3282)",716.3284903254353,2001.16,180,176
pt_35.172971_129.071611-pt_30.898341_121.919541,pt_35.172971_129.071611,"Pusan, South Korea","(129.071611, 35.172971)",pt_30.898341_121.919541,"Nanhui, China","(121.919541, 30.898341)",818.8320963541095,2001.16,180,181
pt_30.898341_121.919541-pt_25.1667_121.4333,pt_30.898341_121.919541,"Nanhui, China","(121.919541, 30.898341)",pt_25.1667_121.4333,"Tanshui, Taiwan","(121.4333, 25.1667)",636.9775646257782,2001.16,181,182
pt_22.6333_120.35-pt_25.1667_121.4333,pt_22.6333_120.35,"Fangshan, Taiwan","(120.35, 22.6333)",pt_25.1667_121.4333,"Tanshui, Taiwan","(121.4333, 25.1667)",301.4917813189393,2001.16,183,182
pt_22.3124_114.175294-pt_22.6333_120.35,pt_22.3124_114.175294,"nan, Hong Kong","(114.175294, 22.3124)",pt_22.6333_120.35,"Fangshan, Taiwan","(120.35, 22.6333)",636.4246322561783,2001.16,179,183
pt_22.3124_114.175294-pt_1.353925_103.974697,pt_22.3124_114.175294,"nan, Hong Kong","(114.175294, 22.3124)",pt_1.353925_103.974697,"Changi South, Singapore","(103.9746973, 1.3539247)",2568.291994208894,2001.16,179,184
pt_1.353925_103.974697-pt_14.352874_120.789294,pt_1.353925_103.974697,"Changi South, Singapore","(103.9746973, 1.3539247)",pt_14.352874_120.789294,"Capipisa, Philippines","(120.789294, 14.352874)",2342.9759475049805,2001.16,184,178
pt_34.95_139.95-pt_14.352874_120.789294,pt_34.95_139.95,"Chikura, Japan","(139.95, 34.95)",pt_14.352874_120.789294,"Capipisa, Philippines","(120.789294, 14.352874)",2982.5613369128546,2001.16,177,178
pt_22.228_113.933-grid_26.3_126.0,pt_22.228_113.933,"Tong Fuk, Hong Kong","(113.933, 22.228)",grid_26.3_126.0,grid_26.3_126.0,"(126.0, 26.3)",1304.9432334791293,2001.17,186,187
grid_26.3_126.0-pt_35.172971_129.071611,grid_26.3_126.0,grid_26.3_126.0,"(126.0, 26.3)",pt_35.172971_129.071611,"Pusan, South Korea","(129.071611, 35.172971)",1026.5732131475604,2001.17,187,188
pt_35.172971_129.071611-pt_35.0432_139.84,pt_35.172971_129.071611,"Pusan, South Korea","(129.071611, 35.172971)",pt_35.0432_139.84,"Minami Boso, Japan","(139.84, 35.0432)",981.3582341775716,2001.17,188,189
pt_22.228_113.933-pt_24.85_121.8167,pt_22.228_113.933,"Tong Fuk, Hong Kong","(113.933, 22.228)",pt_24.85_121.8167,"Toucheng, Taiwan","(121.8167, 24.85)",855.5880178809638,2001.17,186,190
pt_24.85_121.8167-grid_26.3_126.0,pt_24.85_121.8167,"Toucheng, Taiwan","(121.8167, 24.85)",grid_26.3_126.0,grid_26.3_126.0,"(126.0, 26.3)",449.9329848751921,2001.17,190,187
grid_26.3_126.0-pt_35.0432_139.84,grid_26.3_126.0,grid_26.3_126.0,"(126.0, 26.3)",pt_35.0432_139.84,"Minami Boso, Japan","(139.84, 35.0432)",1639.9210603050535,2001.17,187,189
pt_26.577433_-78.857533-pt_26.3686_-80.1,pt_26.577433_-78.857533,"Hawksbill, nan","(-78.857533, 26.577433)",pt_26.3686_-80.1,"Boca Raton , United States","(-80.1, 26.3686)",126.03204592510488,2001.20,191,192
pt_26.719713_-78.010855-pt_26.577433_-78.857533,pt_26.719713_-78.010855,"Riding Point, nan","(-78.010855, 26.719713)",pt_26.577433_-78.857533,"Hawksbill, nan","(-78.857533, 26.577433)",85.75777822553518,2001.20,193,191
pt_26.9125_-77.8219-pt_26.719713_-78.010855,pt_26.9125_-77.8219,"Crown Haven, nan","(-77.8219, 26.9125)",pt_26.719713_-78.010855,"Riding Point, nan","(-78.010855, 26.719713)",28.445896181334497,2001.20,194,193
pt_26.9125_-77.8219-pt_26.00529_-77.405494,pt_26.9125_-77.8219,"Crown Haven, nan","(-77.8219, 26.9125)",pt_26.00529_-77.405494,"Sandy Point, nan","(-77.405494, 26.00529)",108.75438361772765,2001.20,194,195
pt_25.405513_-76.79067-pt_26.00529_-77.405494,pt_25.405513_-76.79067,"Current, nan","(-76.79067, 25.405513)",pt_26.00529_-77.405494,"Sandy Point, nan","(-77.405494, 26.00529)",90.67932254960547,2001.20,196,195
pt_25.069512_-77.450444-pt_25.405513_-76.79067,pt_25.069512_-77.450444,"Caves Point, nan","(-77.450444, 25.069512)",pt_25.405513_-76.79067,"Current, nan","(-76.79067, 25.405513)",76.18649828790326,2001.20,197,196
pt_26.577433_-78.857533-pt_25.069512_-77.450444,pt_26.577433_-78.857533,"Hawksbill, nan","(-78.857533, 26.577433)",pt_25.069512_-77.450444,"Caves Point, nan","(-77.450444, 25.069512)",218.65547904112236,2001.20,191,197
pt_27.3225_-80.3342-pt_26.577433_-78.857533,pt_27.3225_-80.3342,"Spanish River Park, United States","(-80.3342, 27.3225)",pt_26.577433_-78.857533,"Hawksbill, nan","(-78.857533, 26.577433)",168.271629411878,2001.20,198,191
pt_43.2114_27.9111-grid_44.6_31.1,pt_43.2114_27.9111,"Varna, Bulgaria","(27.9111, 43.2114)",grid_44.6_31.1,grid_44.6_31.1,"(31.1, 44.6)",299.01456997932223,2001.21,199,200
grid_44.6_31.1-pt_46.4775_30.7326,grid_44.6_31.1,grid_44.6_31.1,"(31.1, 44.6)",pt_46.4775_30.7326,"Odessa, Ukraine","(30.7326, 46.4775)",210.63277240471777,2001.21,200,201
pt_44.7167_37.7667-grid_44.6_31.1,pt_44.7167_37.7667,"Novorossijsk, Russia","(37.7667, 44.7167)",grid_44.6_31.1,grid_44.6_31.1,"(31.1, 44.6)",528.7738782865985,2001.21,202,200
pt_57.245803_10.546856-pt_57.287929_10.91751,pt_57.245803_10.546856,"Lyngas, Denmark","(10.546856, 57.245803)",pt_57.287929_10.91751,"Vestero, Denmark","(10.91751, 57.287929)",22.8507013222122,2001.23,203,204
pt_57.321261_11.13045-pt_57.287929_10.91751,pt_57.321261_11.13045,"Osterby, Denmark","(11.13045, 57.321261)",pt_57.287929_10.91751,"Vestero, Denmark","(10.91751, 57.287929)",13.360918593440141,2001.23,205,204
pt_57.321261_11.13045-pt_56.683507_12.680755,pt_57.321261_11.13045,"Osterby, Denmark","(11.13045, 57.321261)",pt_56.683507_12.680755,"Skalvik, Sweden","(12.680755, 56.683507)",117.9752439450634,2001.23,205,206
pt_57.3327_10.5267-pt_57.4875_12.0764,pt_57.3327_10.5267,"Saeby, Denmark","(10.5267, 57.3327)",pt_57.4875_12.0764,"Kungsbacka, Sweden","(12.0764, 57.4875)",94.7201026641853,2001.26,207,208
pt_55.2047_-6.6522-pt_53.6469_-3.0081,pt_55.2047_-6.6522,"Portrush, Great Britain","(-6.6522, 55.2047)",pt_53.6469_-3.0081,"Ainsdale Sands, Great Britain","(-3.0081, 53.6469)",293.2131305880556,2001.2,209,210
pt_44.5711_-63.5583-grid_55.6_-14.2,pt_44.5711_-63.5583,"Halifax, Canada","(-63.5583, 44.5711)",grid_55.6_-14.2,grid_55.6_-14.2,"(-14.2, 55.6)",3649.814090517167,2001.2,211,212
grid_55.6_-14.2-pt_55.2047_-6.6522,grid_55.6_-14.2,grid_55.6_-14.2,"(-14.2, 55.6)",pt_55.2047_-6.6522,"Portrush, Great Britain","(-6.6522, 55.2047)",479.9501351705163,2001.2,212,209
pt_53.3965_-6.1266-pt_53.6469_-3.0081,pt_53.3965_-6.1266,"Baldoyle, Ireland","(-6.1266, 53.3965)",pt_53.6469_-3.0081,"Ainsdale Sands, Great Britain","(-3.0081, 53.6469)",208.68663731315482,2001.2,213,210
pt_53.3965_-6.1266-pt_44.5711_-63.5583,pt_53.3965_-6.1266,"Baldoyle, Ireland","(-6.1266, 53.3965)",pt_44.5711_-63.5583,"Halifax, Canada","(-63.5583, 44.5711)",4195.464704298906,2001.2,213,211
pt_44.5711_-63.5583-pt_42.4667_-70.95,pt_44.5711_-63.5583,"Halifax, Canada","(-63.5583, 44.5711)",pt_42.4667_-70.95,"Lynn, United States","(-70.95, 42.4667)",641.4373399830199,2001.2,211,214
pt_63.442_-18.914-grid_55.6_-14.2,pt_63.442_-18.914,"nan, Iceland","(-18.914, 63.442)",grid_55.6_-14.2,grid_55.6_-14.2,"(-14.2, 55.6)",912.8602871077566,2001.2,215,212
pt_32.08_34.78-pt_37.5027_15.0873,pt_32.08_34.78,"Tel Aviv, Israel","(34.78, 32.08)",pt_37.5027_15.0873,"Catania, Italy","(15.0873, 37.5027)",1895.6826386054984,2001.3,216,217
pt_35.5167_24.0167-pt_37.5027_15.0873,pt_35.5167_24.0167,"Chania, Greece","(24.0167, 35.5167)",pt_37.5027_15.0873,"Catania, Italy","(15.0873, 37.5027)",829.3203573376472,2001.3,218,217
pt_32.8192_34.9992-grid_33.3_33.2,pt_32.8192_34.9992,"Haifa, Israel","(34.9992, 32.8192)",grid_33.3_33.2,grid_33.3_33.2,"(33.2, 33.3)",176.2829703535838,2001.3,219,220
grid_33.3_33.2-grid_35.8_24.6,grid_33.3_33.2,grid_33.3_33.2,"(33.2, 33.3)",grid_35.8_24.6,grid_35.8_24.6,"(24.6, 35.8)",836.2850076766696,2001.3,220,221
grid_35.8_24.6-pt_35.5167_24.0167,grid_35.8_24.6,grid_35.8_24.6,"(24.6, 35.8)",pt_35.5167_24.0167,"Chania, Greece","(24.0167, 35.5167)",61.463698110823024,2001.3,221,218
pt_32.8192_34.9992-pt_32.08_34.78,pt_32.8192_34.9992,"Haifa, Israel","(34.9992, 32.8192)",pt_32.08_34.78,"Tel Aviv, Israel","(34.78, 32.08)",84.52479918849819,2001.3,219,216
pt_35.5167_24.0167-pt_37.9842_23.7281,pt_35.5167_24.0167,"Chania, Greece","(24.0167, 35.5167)",pt_37.9842_23.7281,"Athens, Greece","(23.7281, 37.9842)",275.03560808844634,2001.3,218,222
pt_34.9167_33.6333-grid_33.3_33.2,pt_34.9167_33.6333,"Pentaskhinos, Cyprus","(33.6333, 34.9167)",grid_33.3_33.2,grid_33.3_33.2,"(33.2, 33.3)",183.73313061073313,2001.3,223,220
pt_41.01_28.9603-grid_38.2_24.6,pt_41.01_28.9603,"Istanbul, Turkey","(28.9603, 41.01)",grid_38.2_24.6,grid_38.2_24.6,"(24.6, 38.2)",487.29525795223174,2001.3,224,225
grid_38.2_24.6-grid_35.8_24.6,grid_38.2_24.6,grid_38.2_24.6,"(24.6, 38.2)",grid_35.8_24.6,grid_35.8_24.6,"(24.6, 35.8)",266.3464524398863,2001.3,225,221
pt_37.9842_23.7281-grid_38.2_24.6,pt_37.9842_23.7281,"Athens, Greece","(23.7281, 37.9842)",grid_38.2_24.6,grid_38.2_24.6,"(24.6, 38.2)",80.1479671356732,2001.3,222,225
pt_35.0432_139.84-grid_34.5_140.1,pt_35.0432_139.84,"Minami Boso, Japan","(139.84, 35.0432)",grid_34.5_140.1,grid_34.5_140.1,"(140.1, 34.5)",64.79049572050283,2001.6,226,227
grid_34.5_140.1-grid_13.9_146.8,grid_34.5_140.1,grid_34.5_140.1,"(140.1, 34.5)",grid_13.9_146.8,grid_13.9_146.8,"(146.8, 13.9)",2379.4942043678834,2001.6,227,228
grid_13.9_146.8-pt_-33.74_151.2428,grid_13.9_146.8,grid_13.9_146.8,"(146.8, 13.9)",pt_-33.74_151.2428,"Oxford Falls, Australia","(151.2428, -33.74)",5293.143155599826,2001.6,228,229
pt_-33.74_151.2428-pt_-33.869844_151.208285,pt_-33.74_151.2428,"Oxford Falls, Australia","(151.2428, -33.74)",pt_-33.869844_151.208285,"Sydney, Australia","(151.2082848, -33.8698439)",14.752480301851127,2001.6,229,230
pt_34.3282_136.8297-pt_35.0432_139.84,pt_34.3282_136.8297,"Shima, Japan","(136.8297, 34.3282)",pt_35.0432_139.84,"Minami Boso, Japan","(139.84, 35.0432)",287.0145179641526,2001.6,231,226
pt_13.54325_144.808333-grid_13.9_146.8,pt_13.54325_144.808333,"Tanguisson, nan","(144.8083333333, 13.54325)",grid_13.9_146.8,grid_13.9_146.8,"(146.8, 13.9)",219.00911572987948,2001.6,232,228
pt_13.511_144.809-grid_13.9_146.8,pt_13.511_144.809,"Tumon Bay, nan","(144.809, 13.511)",grid_13.9_146.8,grid_13.9_146.8,"(146.8, 13.9)",219.62379806250274,2001.6,233,228
pt_34.3282_136.8297-grid_34.5_140.1,pt_34.3282_136.8297,"Shima, Japan","(136.8297, 34.3282)",grid_34.5_140.1,grid_34.5_140.1,"(140.1, 34.5)",301.2421451405044,2001.6,231,227
pt_51.293166_-3.013273-pt_40.1914_-74.0151,pt_51.293166_-3.013273,"Brean, Great Britain","(-3.013273, 51.293166)",pt_40.1914_-74.0151,"Avon, United States","(-74.0151, 40.1914)",5437.2030634637385,2001.7,235,236
pt_51.092962_-4.227454-pt_40.1186_-74.0447,pt_51.092962_-4.227454,"Saunton Sands, Great Britain","(-4.227454, 51.092962)",pt_40.1186_-74.0447,"Manasquan, United States","(-74.0447, 40.1186)",5368.622934085524,2001.7,237,238
pt_40.9028_-73.3442-pt_50.0759_-5.7024,pt_40.9028_-73.3442,"Northport, United States","(-73.3442, 40.9028)",pt_50.0759_-5.7024,"Sennen Cove, Great Britain","(-5.7024, 50.0759)",5199.338012267068,2001.9,239,240
pt_50.043_-5.654-pt_48.5344_-2.7708,pt_50.043_-5.654,"Porthcurno, Great Britain","(-5.654, 50.043)",pt_48.5344_-2.7708,"Plerin, France","(-2.7708, 48.5344)",268.5619067582881,2001.9,241,242
pt_48.5344_-2.7708-pt_40.6031_-73.6569,pt_48.5344_-2.7708,"Plerin, France","(-2.7708, 48.5344)",pt_40.6031_-73.6569,"Island Park, United States","(-73.6569, 40.6031)",5494.754403418568,2001.9,242,243
pt_35.172971_129.071611-pt_33.8834_130.8752,pt_35.172971_129.071611,"Pusan, South Korea","(129.071611, 35.172971)",pt_33.8834_130.8752,"Kitakyushu, Japan","(130.8752, 33.8834)",218.8144585528114,2002.11,244,245
pt_33.602194_130.396449-pt_35.172971_129.071611,pt_33.602194_130.396449,"Fukoka, Japan","(130.396449, 33.602194)",pt_35.172971_129.071611,"Pusan, South Korea","(129.071611, 35.172971)",212.61013022324173,2002.11,246,244
pt_34.95_139.95-pt_36.8019_140.751,pt_34.95_139.95,"Chikura, Japan","(139.95, 34.95)",pt_36.8019_140.751,"Kitaibaraki, Japan","(140.751, 36.8019)",217.83792890443945,2002.1,247,248
pt_34.95_139.95-grid_26.3_126.0,pt_34.95_139.95,"Chikura, Japan","(139.95, 34.95)",grid_26.3_126.0,grid_26.3_126.0,"(126.0, 26.3)",1642.914721307934,2002.1,247,249
grid_26.3_126.0-pt_25.1667_121.4333,grid_26.3_126.0,grid_26.3_126.0,"(126.0, 26.3)",pt_25.1667_121.4333,"Tanshui, Taiwan","(121.4333, 25.1667)",475.08917721062954,2002.1,249,250
pt_25.1667_121.4333-pt_23.3735_116.6941,pt_25.1667_121.4333,"Tanshui, Taiwan","(121.4333, 25.1667)",pt_23.3735_116.6941,"Shantou, China","(116.6941, 23.3735)",520.5381552963804,2002.1,250,251
pt_23.3735_116.6941-grid_20.5_116.4,pt_23.3735_116.6941,"Shantou, China","(116.6941, 23.3735)",grid_20.5_116.4,grid_20.5_116.4,"(116.4, 20.5)",319.6283490640891,2002.1,251,252
grid_20.5_116.4-grid_15.5_113.7,grid_20.5_116.4,grid_20.5_116.4,"(116.4, 20.5)",grid_15.5_113.7,grid_15.5_113.7,"(113.7, 15.5)",622.8570992351958,2002.1,252,253
grid_15.5_113.7-pt_1.299009_103.904039,grid_15.5_113.7,grid_15.5_113.7,"(113.7, 15.5)",pt_1.299009_103.904039,"Katong, Singapore","(103.904039, 1.299009)",1903.8347863168976,2002.1,253,254
pt_3.8167_103.3333-pt_1.299009_103.904039,pt_3.8167_103.3333,"Kuantan, Malaysia","(103.3333, 3.8167)",pt_1.299009_103.904039,"Katong, Singapore","(103.904039, 1.299009)",285.54046950059853,2002.1,255,254
pt_3.8167_103.3333-grid_22.0_114.0,pt_3.8167_103.3333,"Kuantan, Malaysia","(103.3333, 3.8167)",grid_22.0_114.0,grid_22.0_114.0,"(114.0, 22.0)",2318.1965003071537,2002.1,255,256
grid_22.0_114.0-pt_22.260362_113.947319,grid_22.0_114.0,grid_22.0_114.0,"(114.0, 22.0)",pt_22.260362_113.947319,"Lantau, Hong Kong","(113.947319, 22.260362)",29.338228447145944,2002.1,256,257
pt_31.51602_121.871545-grid_26.3_126.0,pt_31.51602_121.871545,"Chongming, China","(121.871545, 31.51602)",grid_26.3_126.0,grid_26.3_126.0,"(126.0, 26.3)",704.3409790508921,2002.1,258,249
grid_26.3_126.0-grid_20.5_116.4,grid_26.3_126.0,grid_26.3_126.0,"(126.0, 26.3)",grid_20.5_116.4,grid_20.5_116.4,"(116.4, 20.5)",1172.1394274887982,2002.1,249,252
grid_20.5_116.4-grid_22.0_114.0,grid_20.5_116.4,grid_20.5_116.4,"(116.4, 20.5)",grid_22.0_114.0,grid_22.0_114.0,"(114.0, 22.0)",299.38727389163114,2002.1,252,256
pt_31.51602_121.871545-pt_36.8019_140.751,pt_31.51602_121.871545,"Chongming, China","(121.871545, 31.51602)",pt_36.8019_140.751,"Kitaibaraki, Japan","(140.751, 36.8019)",1833.2375482525936,2002.1,258,248
pt_13.741086_121.051681-grid_15.5_113.7,pt_13.741086_121.051681,"Batangas, Philippines","(121.051681, 13.741086)",grid_15.5_113.7,grid_15.5_113.7,"(113.7, 15.5)",815.5431063020508,2002.1,259,253
pt_54.1818_-0.3175-pt_53.4483_6.8311,pt_54.1818_-0.3175,"Hunmanby, Great Britain","(-0.3175, 54.1818)",pt_53.4483_6.8311,"Eemshaven, Netherlands","(6.8311, 53.4483)",477.6585879559588,2002.3,260,261
pt_51.293166_-3.013273-grid_48.2_-8.2,pt_51.293166_-3.013273,"Brean, Great Britain","(-3.013273, 51.293166)",grid_48.2_-8.2,grid_48.2_-8.2,"(-8.2, 48.2)",507.8064495355614,2002.4,262,263
